ticket_id,created_at,channel,customer_id,language,subject,body,product,priority
T001599,2025-11-07T10:57:00,whatsapp,CU00263,ar,Request,I want to refund my last order.,shampoo,normal
T001600,2025-12-02T13:42:00,call_center,CU00923,en,Order problem,How to use this product and is it safe for sensitive skin?,foundation,high
T001601,2025-12-15T23:52:00,whatsapp,CU00764,en,Question,How to use this product and is it safe for sensitive skin?,serum,normal
T001602,2025-12-14T05:32:00,call_center,CU00482,ar,Request,Promo code not working.,gift_box,low
T001603,2025-12-27T03:54:00,email,CU01063,en,Need help,"I received damaged product, what can I do?",gift_box,high
T001604,2025-12-04T09:20:00,call_center,CU00701,en,Request,How to use this product and is it safe for sensitive skin?,shampoo,low
T001605,2025-11-08T07:37:00,webform,CU00631,en,Need help,Order delayed and I need update.,serum,low
T001606,2025-11-14T12:51:00,call_center,CU00260,ar,Request,Promo code not working.,foundation,high
T001607,2025-12-30T07:32:00,whatsapp,CU01012,en,Need help,"I received damaged product, what can I do?",gift_box,normal
T001608,2025-12-04T10:23:00,email,CU00419,en,Complaint,How to use this product and is it safe for sensitive skin?,foundation,normal
T001609,2025-12-09T15:47:00,whatsapp,CU00600,ar,Order problem,How to use this product and is it safe for sensitive skin?,foundation,high
T001610,2025-11-29T22:49:00,email,CU00428,ar,Question,I want to refund my last order.,perfume,normal
T001611,2025-11-29T14:23:00,webform,CU00375,ar,Need help,"I received damaged product, what can I do?",serum,normal
T001612,2025-11-16T18:57:00,email,CU00336,en,Need help,Promo code not working.,lipstick,high
T001613,2025-11-17T14:49:00,webform,CU00075,en,Complaint,Order delayed and I need update.,gift_box,normal
T001614,2025-12-17T13:37:00,webform,CU00416,en,Need help,How to use this product and is it safe for sensitive skin?,serum,normal
T001615,2025-11-14T16:29:00,call_center,CU01078,en,Question,Promo code not working.,foundation,high
T001616,2025-11-27T11:09:00,call_center,CU00001,ar,Request,I want to refund my last order.,foundation,normal
T001617,2025-11-21T02:00:00,whatsapp,CU01108,ar,Complaint,How to use this product and is it safe for sensitive skin?,shampoo,high
T001618,2025-11-23T21:35:00,whatsapp,CU00039,ar,Request,"I received damaged product, what can I do?",gift_box,high
T001619,2025-12-13T01:38:00,whatsapp,CU00764,ar,Order problem,Promo code not working.,perfume,low
T001620,2025-12-20T06:23:00,call_center,CU00702,en,Complaint,Order delayed and I need update.,foundation,normal
T001621,2025-12-09T09:09:00,webform,CU00157,ar,Need help,I want to refund my last order.,serum,low
T001622,2025-11-05T11:36:00,webform,CU00318,ar,Request,Promo code not working.,perfume,low
T001623,2025-12-12T04:40:00,webform,CU00419,en,Request,How to use this product and is it safe for sensitive skin?,foundation,normal
T001624,2025-11-25T14:01:00,webform,CU00166,en,Order problem,Order delayed and I need update.,gift_box,high
T001625,2025-11-14T10:09:00,email,CU00582,ar,Question,How to use this product and is it safe for sensitive skin?,foundation,low
T001626,2025-12-03T19:35:00,whatsapp,CU00973,en,Request,How to use this product and is it safe for sensitive skin?,foundation,high
T001627,2025-12-28T06:25:00,whatsapp,CU00075,en,Question,"I received damaged product, what can I do?",lipstick,normal
T001628,2025-12-06T20:12:00,call_center,CU00305,en,Request,"I received damaged product, what can I do?",perfume,high
T001629,2025-12-21T00:40:00,email,CU00902,en,Order problem,How to use this product and is it safe for sensitive skin?,shampoo,high
T001630,2025-11-14T19:10:00,email,CU00719,en,Request,I want to refund my last order.,perfume,high
T001631,2025-12-18T15:09:00,call_center,CU00600,ar,Question,"I received damaged product, what can I do?",serum,low
T001632,2025-11-02T17:33:00,call_center,CU00218,ar,Complaint,"I received damaged product, what can I do?",lipstick,normal
T001633,2025-11-23T11:19:00,email,CU00835,ar,Need help,"I received damaged product, what can I do?",foundation,normal
T001634,2025-11-19T17:19:00,whatsapp,CU00749,ar,Request,"I received damaged product, what can I do?",foundation,high
T001635,2025-12-30T06:21:00,call_center,CU00246,en,Complaint,Order delayed and I need update.,gift_box,high
T001636,2025-11-13T07:01:00,call_center,CU00864,ar,Order problem,How to use this product and is it safe for sensitive skin?,perfume,normal
T001637,2025-12-28T09:14:00,email,CU00923,ar,Order problem,Order delayed and I need update.,perfume,normal
T001638,2025-12-05T20:58:00,call_center,CU00404,ar,Question,Promo code not working.,perfume,normal
T001639,2025-12-27T23:33:00,call_center,CU01138,en,Request,Promo code not working.,shampoo,normal
T001640,2025-11-16T15:45:00,whatsapp,CU00753,ar,Need help,Promo code not working.,foundation,high
T001641,2025-11-03T11:50:00,webform,CU00139,ar,Question,Order delayed and I need update.,gift_box,normal
T001642,2025-12-04T23:51:00,email,CU00727,ar,Request,How to use this product and is it safe for sensitive skin?,shampoo,high
T001643,2025-12-20T02:54:00,whatsapp,CU01129,en,Order problem,Promo code not working.,lipstick,low
T001644,2025-11-04T23:38:00,email,CU00071,ar,Question,"I received damaged product, what can I do?",shampoo,high
T001645,2025-11-05T12:21:00,call_center,CU00708,en,Complaint,Promo code not working.,lipstick,high
T001646,2025-11-02T03:34:00,call_center,CU01141,en,Request,I want to refund my last order.,serum,low
T001647,2025-11-11T11:47:00,webform,CU00185,en,Request,"I received damaged product, what can I do?",lipstick,low
T001648,2025-11-06T08:15:00,whatsapp,CU00171,ar,Request,"I received damaged product, what can I do?",serum,normal
T001649,2025-12-07T04:08:00,whatsapp,CU00242,en,Question,"I received damaged product, what can I do?",perfume,high
T001650,2025-12-15T03:10:00,whatsapp,CU00750,ar,Question,Promo code not working.,gift_box,high
T001651,2025-11-09T17:53:00,webform,CU01091,en,Request,"I received damaged product, what can I do?",serum,low
T001652,2025-11-20T21:56:00,email,CU00283,en,Request,I want to refund my last order.,serum,normal
T001653,2025-12-02T17:53:00,whatsapp,CU00891,ar,Order problem,Order delayed and I need update.,lipstick,low
T001654,2025-12-25T13:08:00,email,CU00562,ar,Need help,I want to refund my last order.,shampoo,low
T001655,2025-11-06T09:28:00,webform,CU00460,en,Order problem,How to use this product and is it safe for sensitive skin?,serum,normal
T001656,2025-11-20T18:40:00,call_center,CU00197,ar,Need help,"I received damaged product, what can I do?",gift_box,normal
T001657,2025-12-19T12:19:00,email,CU01018,ar,Order problem,I want to refund my last order.,perfume,normal
T001658,2025-12-24T06:33:00,email,CU00860,ar,Question,Promo code not working.,perfume,high
T001659,2025-12-24T02:45:00,webform,CU00196,ar,Need help,How to use this product and is it safe for sensitive skin?,gift_box,high
T001660,2025-11-08T20:51:00,call_center,CU00109,en,Order problem,I want to refund my last order.,serum,high
T001661,2025-11-23T05:23:00,call_center,CU01110,ar,Need help,"I received damaged product, what can I do?",shampoo,low
T001662,2025-12-21T07:30:00,call_center,CU00538,en,Need help,Promo code not working.,serum,normal
T001663,2025-11-10T19:37:00,call_center,CU00443,ar,Request,"I received damaged product, what can I do?",gift_box,high
T001664,2025-11-04T22:43:00,whatsapp,CU00629,ar,Order problem,How to use this product and is it safe for sensitive skin?,shampoo,normal
T001665,2025-11-22T03:50:00,call_center,CU01086,ar,Request,I want to refund my last order.,serum,high
T001666,2025-11-05T07:43:00,email,CU01193,en,Question,"I received damaged product, what can I do?",foundation,low
T001667,2025-12-22T07:18:00,webform,CU00514,en,Order problem,How to use this product and is it safe for sensitive skin?,gift_box,high
T001668,2025-12-08T00:32:00,email,CU00774,en,Request,Promo code not working.,lipstick,low
T001669,2025-12-23T14:33:00,call_center,CU00198,en,Order problem,I want to refund my last order.,perfume,high
T001670,2025-12-24T18:40:00,email,CU00629,ar,Need help,I want to refund my last order.,foundation,normal
T001671,2025-11-18T03:45:00,email,CU00063,ar,Complaint,How to use this product and is it safe for sensitive skin?,lipstick,normal
T001672,2025-12-26T15:21:00,whatsapp,CU00570,ar,Need help,I want to refund my last order.,shampoo,low
T001673,2025-12-13T21:51:00,whatsapp,CU01182,en,Need help,Promo code not working.,foundation,low
T001674,2025-11-04T06:21:00,email,CU00755,en,Question,Promo code not working.,lipstick,normal
T001675,2025-11-15T05:11:00,call_center,CU00093,en,Question,I want to refund my last order.,serum,low
T001676,2025-11-12T01:03:00,webform,CU00190,ar,Question,"I received damaged product, what can I do?",lipstick,high
T001677,2025-11-17T13:03:00,call_center,CU00390,en,Request,"I received damaged product, what can I do?",shampoo,normal
T001678,2025-11-24T09:46:00,webform,CU01119,en,Need help,Promo code not working.,gift_box,low
T001679,2025-12-01T01:40:00,webform,CU00456,ar,Complaint,"I received damaged product, what can I do?",perfume,normal
T001680,2025-12-10T12:26:00,whatsapp,CU00370,en,Request,How to use this product and is it safe for sensitive skin?,shampoo,high
T001681,2025-11-16T21:20:00,email,CU00850,en,Order problem,Order delayed and I need update.,shampoo,low
T001682,2025-11-22T12:02:00,call_center,CU00135,ar,Order problem,I want to refund my last order.,gift_box,low
T001683,2025-12-09T13:15:00,call_center,CU00049,en,Complaint,How to use this product and is it safe for sensitive skin?,serum,high
T001684,2025-11-10T08:45:00,call_center,CU01149,en,Question,Promo code not working.,gift_box,high
T001685,2025-11-10T04:21:00,email,CU00520,ar,Complaint,Order delayed and I need update.,foundation,low
T001686,2025-12-08T01:46:00,webform,CU01124,en,Request,Promo code not working.,foundation,normal
T001687,2025-12-25T12:01:00,whatsapp,CU00499,en,Complaint,Order delayed and I need update.,foundation,normal
T001688,2025-12-29T22:49:00,call_center,CU00351,en,Request,How to use this product and is it safe for sensitive skin?,serum,high
T001689,2025-11-27T19:00:00,webform,CU00084,en,Question,Order delayed and I need update.,serum,high
T001690,2025-11-12T15:07:00,email,CU00137,ar,Order problem,"I received damaged product, what can I do?",serum,normal
T001691,2025-12-20T13:16:00,email,CU00836,ar,Order problem,How to use this product and is it safe for sensitive skin?,lipstick,low
T001692,2025-11-27T20:38:00,email,CU00423,en,Question,I want to refund my last order.,lipstick,normal
T001693,2025-12-15T11:14:00,email,CU01083,ar,Question,Promo code not working.,gift_box,normal
T001694,2025-12-03T18:43:00,webform,CU00483,en,Order problem,"I received damaged product, what can I do?",gift_box,low
T001695,2025-12-21T22:33:00,whatsapp,CU00299,ar,Complaint,I want to refund my last order.,serum,low
T001696,2025-12-02T07:53:00,email,CU01033,en,Order problem,Order delayed and I need update.,perfume,low
T001697,2025-12-21T02:32:00,whatsapp,CU00663,ar,Complaint,"I received damaged product, what can I do?",lipstick,low
T001698,2025-12-23T06:46:00,webform,CU00482,en,Need help,I want to refund my last order.,gift_box,normal
T001699,2025-11-02T23:41:00,whatsapp,CU00682,en,Question,How to use this product and is it safe for sensitive skin?,foundation,normal
T001700,2025-11-23T08:24:00,email,CU00239,ar,Need help,Order delayed and I need update.,foundation,low
T001701,2025-12-08T19:37:00,email,CU00554,ar,Request,I want to refund my last order.,gift_box,normal
T001702,2025-12-28T21:19:00,whatsapp,CU00638,en,Request,Order delayed and I need update.,foundation,normal
T001703,2025-12-14T07:02:00,webform,CU00403,ar,Request,I want to refund my last order.,foundation,normal
T001704,2025-12-15T19:55:00,call_center,CU00855,en,Complaint,Promo code not working.,lipstick,high
T001705,2025-11-22T14:56:00,whatsapp,CU00220,ar,Request,How to use this product and is it safe for sensitive skin?,lipstick,normal
T001706,2025-11-27T09:49:00,webform,CU00742,en,Order problem,"I received damaged product, what can I do?",gift_box,low
T001707,2025-11-24T19:40:00,email,CU01088,en,Complaint,I want to refund my last order.,gift_box,high
T001708,2025-11-20T04:19:00,webform,CU00765,ar,Question,Order delayed and I need update.,serum,high
T001709,2025-11-05T15:22:00,webform,CU00162,en,Request,How to use this product and is it safe for sensitive skin?,gift_box,normal
T001710,2025-12-18T23:45:00,call_center,CU00129,ar,Complaint,"I received damaged product, what can I do?",shampoo,normal
T001711,2025-12-28T21:58:00,webform,CU00767,ar,Request,Order delayed and I need update.,serum,low
T001712,2025-12-14T23:23:00,call_center,CU00050,en,Request,How to use this product and is it safe for sensitive skin?,perfume,low
T001713,2025-11-01T13:57:00,call_center,CU00045,ar,Complaint,Order delayed and I need update.,lipstick,high
T001714,2025-12-03T05:47:00,whatsapp,CU00563,ar,Complaint,How to use this product and is it safe for sensitive skin?,perfume,normal
T001715,2025-12-28T14:23:00,email,CU00649,ar,Complaint,"I received damaged product, what can I do?",gift_box,low
T001716,2025-12-18T08:55:00,webform,CU00779,en,Order problem,"I received damaged product, what can I do?",foundation,high
T001717,2025-12-18T21:54:00,webform,CU00077,en,Question,Order delayed and I need update.,serum,low
T001718,2025-11-05T02:53:00,whatsapp,CU00053,en,Need help,How to use this product and is it safe for sensitive skin?,foundation,low
T001719,2025-11-08T11:11:00,email,CU00677,ar,Question,I want to refund my last order.,shampoo,normal
T001720,2025-11-25T11:13:00,call_center,CU00722,en,Order problem,"I received damaged product, what can I do?",perfume,low
T001721,2025-11-15T21:45:00,whatsapp,CU01106,ar,Order problem,I want to refund my last order.,lipstick,normal
T001722,2025-12-03T06:14:00,whatsapp,CU01035,en,Order problem,I want to refund my last order.,perfume,normal
T001723,2025-11-13T15:49:00,email,CU00431,en,Question,Promo code not working.,foundation,high
T001724,2025-12-24T13:14:00,webform,CU00854,en,Order problem,Order delayed and I need update.,shampoo,low
T001725,2025-12-14T05:39:00,webform,CU00428,en,Order problem,Order delayed and I need update.,lipstick,low
T001726,2025-11-06T15:13:00,webform,CU00647,en,Order problem,Order delayed and I need update.,serum,high
T001727,2025-11-27T08:03:00,call_center,CU00629,en,Complaint,How to use this product and is it safe for sensitive skin?,foundation,high
T001728,2025-11-09T23:14:00,call_center,CU00870,ar,Question,"I received damaged product, what can I do?",lipstick,normal
T001729,2025-12-01T15:39:00,email,CU00772,ar,Question,"I received damaged product, what can I do?",serum,normal
T001730,2025-12-15T07:07:00,whatsapp,CU00680,en,Request,Promo code not working.,foundation,high
